[2015-12-03T15:08:18Z]	arcontrol_cli M1600	[14]
[2015-12-03T15:08:18Z]	arcontrol_cli M1402	[TEMP 1:196.5 - TEMP 2:56.1]
[2015-12-03T15:08:23Z]	arcontrol_cli M1600	[14]
[2015-12-03T15:08:23Z]	arcontrol_cli M1402	[TEMP 1:198.0 - TEMP 2:56.2]
[2015-12-03T15:08:28Z]	arcontrol_cli M1600	[14]
[2015-12-03T15:08:28Z]	arcontrol_cli M1402	[TEMP 1:198.8 - TEMP 2:56.4]
[2015-12-03T15:08:33Z]	arcontrol_cli M1600	[14]
[2015-12-03T15:08:33Z]	arcontrol_cli M1402	[TEMP 1:198.8 - TEMP 2:56.5]
[2015-12-03T15:08:38Z]	arcontrol_cli M1600	[14]
[2015-12-03T15:08:39Z]	arcontrol_cli M1402	[TEMP 1:198.1 - TEMP 2:56.6]
[2015-12-03T15:08:43Z]	arcontrol_cli M1600	[14]
[2015-12-03T15:08:43Z]	arcontrol_cli M1402	[TEMP 1:196.8 - TEMP 2:56.7]
[2015-12-03T15:08:48Z]	arcontrol_cli M1600	[14]
[2015-12-03T15:08:48Z]	arcontrol_cli M1402	[TEMP 1:195.0 - TEMP 2:56.8]
[2015-12-03T15:08:53Z]	arcontrol_cli M1600	[14]
[2015-12-03T15:08:53Z]	arcontrol_cli M1402	[TEMP 1:193.3 - TEMP 2:56.9]
[2015-12-03T15:08:57Z]	arcontrol_cli -s	[]
[2015-12-03T15:09:08Z]	arcontrol_cli M1907	[E0:409.99; E1:0.00]
[2015-12-03T15:09:08Z]	arcontrol_cli M1602	[5C1200008000177000F928505A00F082]
[2015-12-08T15:52:15Z]	arcontrol_cli M1614	[0]
[2015-12-08T15:52:15Z]	arcontrol_cli M1615	[0]
[2015-12-08T15:52:16Z]	arcontrol_cli M1602	[5C1200008000177000F928505A00F082]
[2015-12-08T15:52:16Z]	arcontrol_cli M1603	[5C1200E572001731813AA05A6401A873]
[2015-12-08T15:52:16Z]	arcontrol_cli M1608	[filament]
[2015-12-08T15:52:16Z]	arcontrol_cli M1609	[filament]
[2015-12-08T15:52:21Z]	arcontrol_cli M1202	[]
[2015-12-08T16:00:02Z]	arcontrol_cli M1602	[5C1200008000177000F928505A00F082]
[2015-12-08T16:00:02Z]	arcontrol_cli M1603	[5C1200E572001731813AA05A6401A873]
[2015-12-08T16:01:07Z]	arcontrol_cli M1602	[5C1200008000177000F928505A00F082]
[2015-12-08T16:01:07Z]	arcontrol_cli M1608	[filament]
[2015-12-08T16:02:11Z]	arcontrol_cli M1602	[5C1200008000177000F928505A00F082]
[2015-12-08T16:02:11Z]	arcontrol_cli M1608	[filament]
[2015-12-08T16:02:11Z]	arcontrol_cli M1603	[5C1200E572001731813AA05A6401A873]
[2015-12-08T16:02:11Z]	arcontrol_cli M1609	[filament]
[2015-12-08T16:02:11Z]	arcontrol_cli M1609	[filament]
[2015-12-08T16:02:34Z]	arcontrol_cli M1663\ \ R100\ L100	[R: 100; L: 100]
[2015-12-08T16:02:34Z]	arcontrol_cli M1614	[1]
[2015-12-08T16:02:34Z]	arcontrol_cli M1615	[0]
[2015-12-08T16:02:36Z]	arcontrol_cli M1602	[5C1200008000177000F928505A00F082]
[2015-12-08T16:02:36Z]	arcontrol_cli M1608	[filament]
[2015-12-08T16:03:39Z]	sudo nice -n -10 arcontrol_cli -0 pla -f /tmp/_sliced_model.gcode.new	[]
[2015-12-08T16:03:40Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:03:40Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:03:40Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:03:40Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:04:00Z]	arcontrol_cli M1402	[TEMP 1:36.2 - TEMP 2:23.7]
[2015-12-08T16:04:05Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:04:05Z]	arcontrol_cli M1402	[TEMP 1:41.5 - TEMP 2:23.7]
[2015-12-08T16:04:10Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:04:10Z]	arcontrol_cli M1402	[TEMP 1:47.0 - TEMP 2:23.7]
[2015-12-08T16:04:15Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:04:15Z]	arcontrol_cli M1402	[TEMP 1:52.4 - TEMP 2:23.9]
[2015-12-08T16:04:20Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:04:20Z]	arcontrol_cli M1402	[TEMP 1:58.0 - TEMP 2:23.9]
[2015-12-08T16:04:25Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:04:25Z]	arcontrol_cli M1402	[TEMP 1:63.3 - TEMP 2:24.0]
[2015-12-08T16:04:30Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:04:30Z]	arcontrol_cli M1402	[TEMP 1:68.7 - TEMP 2:24.2]
[2015-12-08T16:04:35Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:04:35Z]	arcontrol_cli M1402	[TEMP 1:73.7 - TEMP 2:24.2]
[2015-12-08T16:04:40Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:04:40Z]	arcontrol_cli M1402	[TEMP 1:78.7 - TEMP 2:24.4]
[2015-12-08T16:04:45Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:04:45Z]	arcontrol_cli M1402	[TEMP 1:83.4 - TEMP 2:24.4]
[2015-12-08T16:04:50Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:04:50Z]	arcontrol_cli M1402	[TEMP 1:88.2 - TEMP 2:24.4]
[2015-12-08T16:04:55Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:04:55Z]	arcontrol_cli M1402	[TEMP 1:92.9 - TEMP 2:24.4]
[2015-12-08T16:05:00Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:05:00Z]	arcontrol_cli M1402	[TEMP 1:97.2 - TEMP 2:24.4]
[2015-12-08T16:05:05Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:05:05Z]	arcontrol_cli M1402	[TEMP 1:101.5 - TEMP 2:25.0]
[2015-12-08T16:05:10Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:05:10Z]	arcontrol_cli M1402	[TEMP 1:105.8 - TEMP 2:24.9]
[2015-12-08T16:05:15Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:05:15Z]	arcontrol_cli M1402	[TEMP 1:109.7 - TEMP 2:25.1]
[2015-12-08T16:05:20Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:05:20Z]	arcontrol_cli M1402	[TEMP 1:113.6 - TEMP 2:25.0]
[2015-12-08T16:05:25Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:05:25Z]	arcontrol_cli M1402	[TEMP 1:117.4 - TEMP 2:25.5]
[2015-12-08T16:05:30Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:05:30Z]	arcontrol_cli M1402	[TEMP 1:121.1 - TEMP 2:25.5]
[2015-12-08T16:05:35Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:05:35Z]	arcontrol_cli M1402	[TEMP 1:124.6 - TEMP 2:25.6]
[2015-12-08T16:05:40Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:05:40Z]	arcontrol_cli M1402	[TEMP 1:128.1 - TEMP 2:25.7]
[2015-12-08T16:05:45Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:05:45Z]	arcontrol_cli M1402	[TEMP 1:131.7 - TEMP 2:26.1]
[2015-12-08T16:05:50Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:05:50Z]	arcontrol_cli M1402	[TEMP 1:135.1 - TEMP 2:26.2]
[2015-12-08T16:05:55Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:05:55Z]	arcontrol_cli M1402	[TEMP 1:138.4 - TEMP 2:26.4]
[2015-12-08T16:06:00Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:06:00Z]	arcontrol_cli M1402	[TEMP 1:141.7 - TEMP 2:26.8]
[2015-12-08T16:06:05Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:06:05Z]	arcontrol_cli M1402	[TEMP 1:144.8 - TEMP 2:26.9]
[2015-12-08T16:06:10Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:06:10Z]	arcontrol_cli M1402	[TEMP 1:147.8 - TEMP 2:27.0]
[2015-12-08T16:06:15Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:06:15Z]	arcontrol_cli M1402	[TEMP 1:150.8 - TEMP 2:27.5]
[2015-12-08T16:06:20Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:06:20Z]	arcontrol_cli M1402	[TEMP 1:154.0 - TEMP 2:27.5]
[2015-12-08T16:06:25Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:06:25Z]	arcontrol_cli M1402	[TEMP 1:156.8 - TEMP 2:27.9]
[2015-12-08T16:06:30Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:06:30Z]	arcontrol_cli M1402	[TEMP 1:159.7 - TEMP 2:28.1]
[2015-12-08T16:06:35Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:06:35Z]	arcontrol_cli M1402	[TEMP 1:162.3 - TEMP 2:28.4]
[2015-12-08T16:06:40Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:06:40Z]	arcontrol_cli M1402	[TEMP 1:164.8 - TEMP 2:28.7]
[2015-12-08T16:06:45Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:06:45Z]	arcontrol_cli M1402	[TEMP 1:167.3 - TEMP 2:28.7]
[2015-12-08T16:06:50Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:06:50Z]	arcontrol_cli M1402	[TEMP 1:169.8 - TEMP 2:29.3]
[2015-12-08T16:06:55Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:06:55Z]	arcontrol_cli M1402	[TEMP 1:172.4 - TEMP 2:29.5]
[2015-12-08T16:07:00Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:07:00Z]	arcontrol_cli M1402	[TEMP 1:174.7 - TEMP 2:29.9]
[2015-12-08T16:07:05Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:07:05Z]	arcontrol_cli M1402	[TEMP 1:177.1 - TEMP 2:30.0]
[2015-12-08T16:07:10Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:07:10Z]	arcontrol_cli M1402	[TEMP 1:179.4 - TEMP 2:30.5]
[2015-12-08T16:07:15Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:07:15Z]	arcontrol_cli M1402	[TEMP 1:181.4 - TEMP 2:30.5]
[2015-12-08T16:07:20Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:07:20Z]	arcontrol_cli M1402	[TEMP 1:183.7 - TEMP 2:30.9]
[2015-12-08T16:07:25Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:07:25Z]	arcontrol_cli M1402	[TEMP 1:185.8 - TEMP 2:31.1]
[2015-12-08T16:07:30Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:07:30Z]	arcontrol_cli M1402	[TEMP 1:187.8 - TEMP 2:31.4]
[2015-12-08T16:07:35Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:07:35Z]	arcontrol_cli M1402	[TEMP 1:190.0 - TEMP 2:31.5]
[2015-12-08T16:07:40Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:07:40Z]	arcontrol_cli M1402	[TEMP 1:192.1 - TEMP 2:31.9]
[2015-12-08T16:07:45Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:07:45Z]	arcontrol_cli M1402	[TEMP 1:193.9 - TEMP 2:32.3]
[2015-12-08T16:07:50Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:07:50Z]	arcontrol_cli M1402	[TEMP 1:195.9 - TEMP 2:32.5]
[2015-12-08T16:07:55Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:07:55Z]	arcontrol_cli M1402	[TEMP 1:197.7 - TEMP 2:32.7]
[2015-12-08T16:08:00Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:08:00Z]	arcontrol_cli M1402	[TEMP 1:199.5 - TEMP 2:33.2]
[2015-12-08T16:08:05Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:08:05Z]	arcontrol_cli M1402	[TEMP 1:201.4 - TEMP 2:33.6]
[2015-12-08T16:08:10Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:08:10Z]	arcontrol_cli M1402	[TEMP 1:203.0 - TEMP 2:33.7]
[2015-12-08T16:08:15Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:08:15Z]	arcontrol_cli M1402	[TEMP 1:204.5 - TEMP 2:34.1]
[2015-12-08T16:08:20Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:08:20Z]	arcontrol_cli M1402	[TEMP 1:206.0 - TEMP 2:34.5]
[2015-12-08T16:08:25Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:08:25Z]	arcontrol_cli M1402	[TEMP 1:207.2 - TEMP 2:34.8]
[2015-12-08T16:08:30Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:08:30Z]	arcontrol_cli M1402	[TEMP 1:208.9 - TEMP 2:35.0]
[2015-12-08T16:08:35Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:08:35Z]	arcontrol_cli M1402	[TEMP 1:210.0 - TEMP 2:35.4]
[2015-12-08T16:08:40Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:08:40Z]	arcontrol_cli M1402	[TEMP 1:211.6 - TEMP 2:35.8]
[2015-12-08T16:08:45Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:08:45Z]	arcontrol_cli M1402	[TEMP 1:212.8 - TEMP 2:36.0]
[2015-12-08T16:08:50Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:08:51Z]	arcontrol_cli M1402	[TEMP 1:214.0 - TEMP 2:36.5]
[2015-12-08T16:08:55Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:08:55Z]	arcontrol_cli M1402	[TEMP 1:214.4 - TEMP 2:36.7]
[2015-12-08T16:09:00Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:09:00Z]	arcontrol_cli M1402	[TEMP 1:214.7 - TEMP 2:37.1]
[2015-12-08T16:09:05Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:09:06Z]	arcontrol_cli M1402	[TEMP 1:214.4 - TEMP 2:37.5]
[2015-12-08T16:09:10Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:09:10Z]	arcontrol_cli M1402	[TEMP 1:213.3 - TEMP 2:37.9]
[2015-12-08T16:09:15Z]	arcontrol_cli M1600	[2]
[2015-12-08T16:09:16Z]	arcontrol_cli M1402	[TEMP 1:212.2 - TEMP 2:38.2]
[2015-12-08T16:09:20Z]	arcontrol_cli M1600	[2]
[2015-12-08T16:09:20Z]	arcontrol_cli M1402	[TEMP 1:211.0 - TEMP 2:38.6]
[2015-12-08T16:09:25Z]	arcontrol_cli M1600	[2]
[2015-12-08T16:09:26Z]	arcontrol_cli M1402	[TEMP 1:209.7 - TEMP 2:38.8]
[2015-12-08T16:09:30Z]	arcontrol_cli M1600	[3]
[2015-12-08T16:09:31Z]	arcontrol_cli M1402	[TEMP 1:208.9 - TEMP 2:39.2]
[2015-12-08T16:09:35Z]	arcontrol_cli M1600	[4]
[2015-12-08T16:09:35Z]	arcontrol_cli M1402	[TEMP 1:207.8 - TEMP 2:39.6]
[2015-12-08T16:09:40Z]	arcontrol_cli M1600	[4]
[2015-12-08T16:09:41Z]	arcontrol_cli M1402	[TEMP 1:206.7 - TEMP 2:40.0]
[2015-12-08T16:09:45Z]	arcontrol_cli M1600	[5]
[2015-12-08T16:09:46Z]	arcontrol_cli M1402	[TEMP 1:205.0 - TEMP 2:40.4]
[2015-12-08T16:09:50Z]	arcontrol_cli M1600	[6]
[2015-12-08T16:09:51Z]	arcontrol_cli M1402	[TEMP 1:203.1 - TEMP 2:40.5]
[2015-12-08T16:09:55Z]	arcontrol_cli M1600	[7]
[2015-12-08T16:09:55Z]	arcontrol_cli M1402	[TEMP 1:201.0 - TEMP 2:40.8]
[2015-12-08T16:10:00Z]	arcontrol_cli M1600	[7]
[2015-12-08T16:10:01Z]	arcontrol_cli M1402	[TEMP 1:199.1 - TEMP 2:41.1]
[2015-12-08T16:10:05Z]	arcontrol_cli M1600	[7]
[2015-12-08T16:10:05Z]	arcontrol_cli M1402	[TEMP 1:197.7 - TEMP 2:41.4]
[2015-12-08T16:10:10Z]	arcontrol_cli M1600	[8]
[2015-12-08T16:10:10Z]	arcontrol_cli M1402	[TEMP 1:197.3 - TEMP 2:41.8]
[2015-12-08T16:10:15Z]	arcontrol_cli M1600	[9]
[2015-12-08T16:10:16Z]	arcontrol_cli M1402	[TEMP 1:197.7 - TEMP 2:42.1]
[2015-12-08T16:10:20Z]	arcontrol_cli M1600	[10]
[2015-12-08T16:10:21Z]	arcontrol_cli M1402	[TEMP 1:198.6 - TEMP 2:42.2]
[2015-12-08T16:10:25Z]	arcontrol_cli M1600	[10]
[2015-12-08T16:10:25Z]	arcontrol_cli M1402	[TEMP 1:199.6 - TEMP 2:42.5]
[2015-12-08T16:10:30Z]	arcontrol_cli M1600	[11]
[2015-12-08T16:10:31Z]	arcontrol_cli M1402	[TEMP 1:201.0 - TEMP 2:42.9]
[2015-12-08T16:10:35Z]	arcontrol_cli M1600	[12]
[2015-12-08T16:10:36Z]	arcontrol_cli M1402	[TEMP 1:202.9 - TEMP 2:43.2]
[2015-12-08T16:10:40Z]	arcontrol_cli M1600	[12]
[2015-12-08T16:10:41Z]	arcontrol_cli M1402	[TEMP 1:204.3 - TEMP 2:43.2]
[2015-12-08T16:10:45Z]	arcontrol_cli M1600	[13]
[2015-12-08T16:10:45Z]	arcontrol_cli M1402	[TEMP 1:205.2 - TEMP 2:43.7]
[2015-12-08T16:10:50Z]	arcontrol_cli M1600	[14]
[2015-12-08T16:10:51Z]	arcontrol_cli M1402	[TEMP 1:205.6 - TEMP 2:44.0]
[2015-12-08T16:10:55Z]	arcontrol_cli M1600	[14]
[2015-12-08T16:10:56Z]	arcontrol_cli M1402	[TEMP 1:205.2 - TEMP 2:44.3]
[2015-12-08T16:11:00Z]	arcontrol_cli M1600	[15]
[2015-12-08T16:11:01Z]	arcontrol_cli M1402	[TEMP 1:204.1 - TEMP 2:44.6]
[2015-12-08T16:11:05Z]	arcontrol_cli M1600	[16]
[2015-12-08T16:11:06Z]	arcontrol_cli M1402	[TEMP 1:202.8 - TEMP 2:44.8]
[2015-12-08T16:11:10Z]	arcontrol_cli M1600	[16]
[2015-12-08T16:11:11Z]	arcontrol_cli M1402	[TEMP 1:201.0 - TEMP 2:45.0]
[2015-12-08T16:11:20Z]	arcontrol_cli -s	[]
[2015-12-08T16:11:31Z]	arcontrol_cli M1907	[E0:33.33; E1:0.00]
[2015-12-08T16:11:31Z]	arcontrol_cli M1602	[5C1200008000177000F94E505A00F0E4]
[2015-12-08T16:14:21Z]	arcontrol_cli M1602	[5C1200008000177000F94E505A00F0E4]
[2015-12-08T16:14:21Z]	arcontrol_cli M1603	[5C1200E572001731813AA05A6401A873]
[2015-12-08T16:15:25Z]	arcontrol_cli M1602	[5C1200008000177000F94E505A00F0E4]
[2015-12-08T16:15:25Z]	arcontrol_cli M1608	[filament]
[2015-12-08T16:16:30Z]	arcontrol_cli M1602	[5C1200008000177000F94E505A00F0E4]
[2015-12-08T16:16:30Z]	arcontrol_cli M1608	[filament]
[2015-12-08T16:16:30Z]	arcontrol_cli M1603	[5C1200E572001731813AA05A6401A873]
[2015-12-08T16:16:30Z]	arcontrol_cli M1609	[filament]
[2015-12-08T16:16:30Z]	arcontrol_cli M1609	[filament]
[2015-12-08T16:16:46Z]	arcontrol_cli M1663\ \ R100\ L100	[R: 100; L: 100]
[2015-12-08T16:16:46Z]	arcontrol_cli M1614	[1]
[2015-12-08T16:16:46Z]	arcontrol_cli M1615	[0]
[2015-12-08T16:16:48Z]	arcontrol_cli M1603	[5C1200E572001731813AA05A6401A873]
[2015-12-08T16:16:48Z]	arcontrol_cli M1609	[filament]
[2015-12-08T16:17:51Z]	sudo nice -n -10 arcontrol_cli -1 pla -f /tmp/_sliced_model.gcode.new.new	[]
[2015-12-08T16:17:51Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:17:51Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:17:51Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:17:52Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:18:12Z]	arcontrol_cli M1402	[TEMP 1:94.4 - TEMP 2:68.0]
[2015-12-08T16:18:17Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:18:17Z]	arcontrol_cli M1402	[TEMP 1:93.8 - TEMP 2:74.3]
[2015-12-08T16:18:22Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:18:22Z]	arcontrol_cli M1402	[TEMP 1:93.1 - TEMP 2:80.5]
[2015-12-08T16:18:27Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:18:27Z]	arcontrol_cli M1402	[TEMP 1:92.4 - TEMP 2:86.9]
[2015-12-08T16:18:32Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:18:32Z]	arcontrol_cli M1402	[TEMP 1:91.8 - TEMP 2:92.9]
[2015-12-08T16:18:37Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:18:37Z]	arcontrol_cli M1402	[TEMP 1:91.2 - TEMP 2:98.7]
[2015-12-08T16:18:42Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:18:42Z]	arcontrol_cli M1402	[TEMP 1:90.5 - TEMP 2:104.3]
[2015-12-08T16:18:47Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:18:47Z]	arcontrol_cli M1402	[TEMP 1:90.0 - TEMP 2:109.4]
[2015-12-08T16:18:52Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:18:52Z]	arcontrol_cli M1402	[TEMP 1:89.4 - TEMP 2:114.6]
[2015-12-08T16:18:57Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:18:57Z]	arcontrol_cli M1402	[TEMP 1:88.9 - TEMP 2:119.6]
[2015-12-08T16:19:02Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:19:02Z]	arcontrol_cli M1402	[TEMP 1:88.3 - TEMP 2:124.4]
[2015-12-08T16:19:07Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:19:07Z]	arcontrol_cli M1402	[TEMP 1:87.8 - TEMP 2:128.8]
[2015-12-08T16:19:12Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:19:12Z]	arcontrol_cli M1402	[TEMP 1:87.3 - TEMP 2:133.3]
[2015-12-08T16:19:17Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:19:17Z]	arcontrol_cli M1402	[TEMP 1:86.9 - TEMP 2:137.6]
[2015-12-08T16:19:22Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:19:22Z]	arcontrol_cli M1402	[TEMP 1:86.3 - TEMP 2:141.7]
[2015-12-08T16:19:27Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:19:27Z]	arcontrol_cli M1402	[TEMP 1:85.9 - TEMP 2:145.8]
[2015-12-08T16:19:32Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:19:32Z]	arcontrol_cli M1402	[TEMP 1:85.5 - TEMP 2:149.5]
[2015-12-08T16:19:37Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:19:37Z]	arcontrol_cli M1402	[TEMP 1:85.1 - TEMP 2:153.2]
[2015-12-08T16:19:42Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:19:42Z]	arcontrol_cli M1402	[TEMP 1:84.7 - TEMP 2:156.9]
[2015-12-08T16:19:47Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:19:47Z]	arcontrol_cli M1402	[TEMP 1:84.3 - TEMP 2:160.4]
[2015-12-08T16:19:52Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:19:52Z]	arcontrol_cli M1402	[TEMP 1:83.9 - TEMP 2:163.7]
[2015-12-08T16:19:57Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:19:57Z]	arcontrol_cli M1402	[TEMP 1:83.5 - TEMP 2:167.0]
[2015-12-08T16:20:02Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:20:02Z]	arcontrol_cli M1402	[TEMP 1:83.2 - TEMP 2:170.3]
[2015-12-08T16:20:07Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:20:07Z]	arcontrol_cli M1402	[TEMP 1:82.9 - TEMP 2:173.6]
[2015-12-08T16:20:12Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:20:12Z]	arcontrol_cli M1402	[TEMP 1:82.5 - TEMP 2:176.8]
[2015-12-08T16:20:17Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:20:17Z]	arcontrol_cli M1402	[TEMP 1:82.3 - TEMP 2:179.4]
[2015-12-08T16:20:22Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:20:22Z]	arcontrol_cli M1402	[TEMP 1:82.0 - TEMP 2:182.3]
[2015-12-08T16:20:27Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:20:27Z]	arcontrol_cli M1402	[TEMP 1:81.7 - TEMP 2:185.0]
[2015-12-08T16:20:32Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:20:32Z]	arcontrol_cli M1402	[TEMP 1:81.4 - TEMP 2:187.7]
[2015-12-08T16:20:37Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:20:37Z]	arcontrol_cli M1402	[TEMP 1:81.2 - TEMP 2:190.4]
[2015-12-08T16:20:42Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:20:42Z]	arcontrol_cli M1402	[TEMP 1:80.9 - TEMP 2:192.9]
[2015-12-08T16:20:47Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:20:47Z]	arcontrol_cli M1402	[TEMP 1:80.8 - TEMP 2:195.5]
[2015-12-08T16:20:52Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:20:52Z]	arcontrol_cli M1402	[TEMP 1:80.6 - TEMP 2:197.8]
[2015-12-08T16:20:57Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:20:57Z]	arcontrol_cli M1402	[TEMP 1:80.4 - TEMP 2:200.0]
[2015-12-08T16:21:02Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:21:02Z]	arcontrol_cli M1402	[TEMP 1:80.2 - TEMP 2:202.2]
[2015-12-08T16:21:07Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:21:07Z]	arcontrol_cli M1402	[TEMP 1:80.0 - TEMP 2:204.5]
[2015-12-08T16:21:12Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:21:12Z]	arcontrol_cli M1402	[TEMP 1:79.8 - TEMP 2:205.7]
[2015-12-08T16:21:17Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:21:17Z]	arcontrol_cli M1402	[TEMP 1:79.7 - TEMP 2:205.6]
[2015-12-08T16:21:22Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:21:22Z]	arcontrol_cli M1402	[TEMP 1:79.5 - TEMP 2:205.3]
[2015-12-08T16:21:27Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:21:27Z]	arcontrol_cli M1402	[TEMP 1:79.4 - TEMP 2:206.1]
[2015-12-08T16:21:32Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:21:32Z]	arcontrol_cli M1402	[TEMP 1:79.2 - TEMP 2:207.5]
[2015-12-08T16:21:37Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:21:37Z]	arcontrol_cli M1402	[TEMP 1:79.1 - TEMP 2:209.0]
[2015-12-08T16:21:42Z]	arcontrol_cli M1600	[1]
[2015-12-08T16:21:42Z]	arcontrol_cli M1402	[TEMP 1:79.0 - TEMP 2:210.6]
